id,replicon_primary,S_ARG,S_VF,S_MOB,S_HOST,S_REP,S_SIZE,S_BMG,S_GEO,S_HAB,S_GROW
35446,,0.000000,0.000000,0.070000,0.480000,0.300000,0.504777,0.000000,0.000000,0.000000,0.140165
35447,,0.000000,0.000000,0.070000,0.480000,0.300000,0.611285,0.000000,0.000000,0.000000,0.000000
35448,,0.000000,0.000000,0.198260,0.480000,0.300000,0.621610,0.000000,0.227670,0.083333,0.140165
35449,,0.000000,0.000000,0.076904,0.480000,0.300000,0.662717,0.000000,0.000000,0.000000,0.000000
35450,,0.000000,0.000000,0.077824,0.480000,0.300000,0.654409,0.000000,0.000000,0.000000,0.000000
35451,,0.000000,0.000000,0.070000,0.480000,0.300000,0.605331,0.000000,0.227670,0.083333,0.140165
35452,,0.000000,0.000000,0.070000,0.480000,0.300000,0.603969,0.000000,0.360849,0.083333,0.081526
35453,,0.000000,0.000000,0.082200,0.480000,0.300000,0.624930,0.000000,0.000000,0.000000,0.000000
35454,,0.000000,0.000000,0.120505,0.480000,0.300000,0.622651,0.000000,0.000000,0.000000,0.000000
35455,,0.000000,0.000000,0.070000,0.480000,0.300000,0.615913,0.000000,0.000000,0.000000,0.000000
35456,,0.000000,0.000000,0.070000,0.480000,0.300000,0.611166,0.000000,0.000000,0.000000,0.000000
35457,,0.000000,0.000000,0.070000,0.480000,0.300000,0.608385,0.000000,0.000000,0.000000,0.000000
35458,,0.000000,0.000000,0.105911,0.480000,0.300000,0.599284,0.370000,0.000000,0.000000,0.000000
35459,,0.000000,0.000000,0.161867,0.480000,0.300000,0.597757,0.290000,0.000000,0.000000,0.000000
35460,,0.000000,0.000000,0.108526,0.480000,0.300000,0.594620,0.000000,0.000000,0.000000,0.000000
35461,,0.000000,0.000000,0.205870,0.480000,0.300000,0.537887,0.290000,0.227670,0.000000,0.223984
35462,,0.000000,0.000000,0.094518,0.480000,0.300000,0.578612,0.000000,0.000000,0.000000,0.000000
35463,,0.000000,0.000000,0.163033,0.480000,0.300000,0.563021,0.000000,0.000000,0.000000,0.000000
35464,,0.000000,0.000000,0.136622,0.480000,0.300000,0.558273,0.290000,0.000000,0.000000,0.000000
35465,,0.000000,0.000000,0.070000,0.480000,0.300000,0.550578,0.000000,0.000000,0.000000,0.000000
35466,,0.000000,0.000000,0.070000,0.480000,0.300000,0.496418,0.000000,0.000000,0.000000,0.000000
35467,,0.000000,0.000000,0.070000,0.480000,0.300000,0.706936,0.000000,0.000000,0.000000,0.000000
35468,,0.000000,0.000000,0.076977,0.480000,0.300000,0.662011,0.290000,0.455340,0.333333,0.521067
35469,,0.000000,0.000000,0.078542,0.480000,0.300000,0.648584,0.330000,0.360849,0.166667,0.284318
35470,,0.000000,0.000000,0.070000,0.480000,0.300000,0.487283,0.000000,0.000000,0.000000,0.000000
35471,,0.000000,0.000000,0.070000,0.480000,0.300000,0.706936,0.000000,0.000000,0.000000,0.000000
35472,,0.000000,0.000000,0.070000,0.480000,0.300000,0.651576,0.410000,0.227670,0.083333,0.223984
35473,,0.000000,0.000000,0.070000,0.480000,0.300000,0.707595,0.000000,0.000000,0.000000,0.140165
35474,,0.000000,0.000000,0.070000,0.480000,0.300000,0.617460,0.290000,0.000000,0.000000,0.284318
35475,,0.000000,0.000000,0.080548,0.480000,0.300000,0.634588,0.000000,0.528634,0.250000,0.370481
35476,,0.000000,0.000000,0.095304,0.480000,0.300000,0.576518,0.000000,0.227670,0.083333,0.000000
35477,,0.000000,0.000000,0.083866,0.480000,0.300000,0.616437,0.000000,0.000000,0.000000,0.000000
35478,,0.000000,0.000000,0.077548,0.480000,0.300000,0.729699,0.000000,0.000000,0.000000,0.000000
35479,,0.000000,0.000000,0.070000,0.480000,0.300000,0.693258,0.370000,0.000000,0.000000,0.000000
35480,,0.000000,0.000000,0.086213,0.480000,0.300000,0.606060,0.000000,0.000000,0.000000,0.000000
35481,,0.000000,0.000000,0.070000,0.480000,0.300000,0.495741,0.000000,0.000000,0.000000,0.000000
35482,Col440I,0.000000,0.000000,0.070000,0.480000,0.500000,0.458943,0.000000,0.000000,0.000000,0.000000
35483,,0.000000,0.000000,0.076189,0.480000,0.300000,0.669964,0.290000,0.227670,0.083333,0.140165
35484,,0.000000,0.000000,0.070000,0.800000,0.300000,0.562484,0.000000,0.227670,0.083333,0.331538
35485,,0.000000,0.000000,0.075786,0.480000,0.300000,0.674435,0.000000,0.000000,0.000000,0.000000
35486,,0.000000,0.000000,0.097221,0.480000,0.300000,0.617671,0.000000,0.227670,0.083333,0.000000
35487,,0.000000,0.000000,0.077762,0.520000,0.300000,0.654939,0.000000,0.000000,0.166667,0.284318
35488,,0.000000,0.000000,0.070000,0.520000,0.300000,0.632077,0.000000,0.000000,0.166667,0.521067
35489,,0.000000,0.000000,0.095632,0.520000,0.300000,0.575662,0.000000,0.000000,0.083333,0.223984
35490,,0.000000,0.000000,0.070000,0.480000,0.300000,0.478281,0.000000,0.000000,0.166667,0.331538
35491,,0.000000,0.000000,0.070000,0.480000,0.300000,0.459923,0.000000,0.000000,0.000000,0.000000
35492,,0.000000,0.000000,0.076491,0.480000,0.300000,0.666804,0.000000,0.227670,0.083333,0.000000
35493,,0.000000,0.000000,0.229773,0.480000,0.300000,0.573131,0.290000,0.721698,0.333333,0.598355
35494,,0.000000,0.000000,0.087604,0.520000,0.300000,0.600598,0.410000,0.360849,0.250000,0.481077
35495,,0.000000,0.000000,0.124025,0.480000,0.300000,0.572182,0.330000,0.528634,0.250000,0.555173
35496,,0.000000,0.000000,0.077847,0.480000,0.300000,0.654218,0.000000,0.000000,0.000000,0.000000
35497,,0.000000,0.000000,0.070000,0.480000,0.300000,0.623913,0.290000,0.000000,0.000000,0.000000
35498,,0.000000,0.000000,0.113278,0.480000,0.300000,0.586901,0.000000,0.000000,0.000000,0.000000
35499,,0.000000,0.000000,0.420000,0.480000,0.300000,0.566833,0.000000,0.000000,0.000000,0.000000
35500,,0.000000,0.000000,0.070000,0.480000,0.300000,0.611239,0.000000,0.000000,0.000000,0.000000
35501,,0.000000,0.000000,0.075156,0.480000,0.300000,0.682086,0.290000,0.000000,0.000000,0.000000
35502,,0.000000,0.000000,0.070000,0.480000,0.300000,0.611166,0.000000,0.000000,0.000000,0.000000
35503,,0.000000,0.000000,0.070000,0.480000,0.300000,0.587131,0.000000,0.000000,0.000000,0.000000
35504,,0.000000,0.000000,0.070000,0.480000,0.300000,0.563390,0.000000,0.000000,0.000000,0.000000
35505,,0.000000,0.000000,0.070000,0.480000,0.300000,0.545685,0.000000,0.000000,0.000000,0.000000
35506,,0.000000,0.000000,0.074627,0.480000,0.300000,0.689268,0.530000,0.000000,0.000000,0.000000
35507,,0.000000,0.000000,0.070000,0.480000,0.300000,0.544099,0.000000,0.000000,0.000000,0.000000
35508,,0.000000,0.000000,0.087014,0.480000,0.300000,0.675765,0.000000,0.000000,0.000000,0.000000
35509,,0.000000,0.000000,0.087672,0.480000,0.300000,0.600340,0.290000,0.000000,0.000000,0.000000
35510,,0.000000,0.000000,0.070000,0.480000,0.300000,0.623467,0.000000,0.000000,0.000000,0.000000
35511,,0.000000,0.000000,0.070000,0.480000,0.300000,0.714770,0.000000,0.000000,0.000000,0.000000
35512,,0.000000,0.000000,0.089500,0.480000,0.300000,0.712712,0.330000,0.000000,0.000000,0.000000
35513,,0.000000,0.000000,0.070000,0.480000,0.300000,0.673338,0.000000,0.000000,0.000000,0.000000
35514,,0.000000,0.000000,0.070000,0.480000,0.300000,0.516843,0.000000,0.000000,0.000000,0.000000
35515,,0.000000,0.000000,0.070000,0.480000,0.300000,0.535104,0.000000,0.000000,0.000000,0.000000
35516,,0.000000,0.000000,0.070000,0.480000,0.300000,0.516374,0.000000,0.000000,0.000000,0.000000
35517,,0.000000,0.000000,0.070000,0.480000,0.300000,0.540055,0.000000,0.000000,0.000000,0.000000
35518,,0.000000,0.000000,0.070000,0.480000,0.300000,0.539977,0.000000,0.000000,0.000000,0.000000
35519,,0.000000,0.000000,0.070000,0.480000,0.300000,0.719241,0.000000,0.000000,0.000000,0.000000
35520,,0.000000,0.000000,0.070000,0.480000,0.300000,0.605930,0.000000,0.000000,0.000000,0.000000
35521,,0.000000,0.000000,0.070000,0.480000,0.300000,0.657509,0.000000,0.000000,0.000000,0.000000
35522,,0.000000,0.000000,0.077775,0.480000,0.300000,0.654830,0.570000,0.227670,0.083333,0.000000
35523,,0.000000,0.000000,0.089634,0.480000,0.300000,0.593355,0.440000,0.227670,0.083333,0.000000
35524,,0.000000,0.000000,0.070000,0.480000,0.300000,0.612929,0.370000,0.227670,0.000000,0.140165
35525,,0.000000,0.000000,0.081244,0.520000,0.300000,0.630348,0.290000,0.528634,0.250000,0.171877
35526,,0.000000,0.000000,0.070000,0.480000,0.300000,0.547927,0.000000,0.000000,0.000000,0.000000
35527,,0.000000,0.000000,0.088434,0.480000,0.300000,0.689535,0.000000,0.000000,0.000000,0.000000
35528,,0.000000,0.000000,0.103232,0.480000,0.300000,0.631336,0.290000,0.227670,0.250000,0.370481
35529,,0.000000,0.000000,0.070000,0.480000,0.300000,0.732357,0.000000,0.000000,0.000000,0.000000
35530,,0.000000,0.000000,0.073724,0.480000,0.300000,0.703670,0.000000,0.000000,0.000000,0.000000
35531,,0.000000,0.000000,0.420000,0.480000,0.300000,0.559528,0.000000,0.000000,0.000000,0.000000
35532,,0.000000,0.000000,0.070000,0.480000,0.300000,0.478771,0.000000,0.227670,0.083333,0.000000
35533,,0.000000,0.000000,0.070000,0.480000,0.300000,0.461715,0.000000,0.000000,0.000000,0.000000
35534,,0.000000,0.000000,0.077927,0.480000,0.300000,0.726449,0.000000,0.000000,0.000000,0.000000
35535,,0.000000,0.000000,0.420000,0.480000,0.300000,0.579869,0.000000,0.227670,0.083333,0.000000
35536,,0.000000,0.000000,0.070000,0.520000,0.300000,0.569137,0.000000,0.528634,0.333333,0.331538
35537,,0.000000,0.000000,0.095321,0.760000,0.300000,0.576474,0.480000,0.455340,0.166667,0.223984
35538,,0.000000,0.000000,0.070000,0.520000,0.300000,0.633700,0.490000,0.528634,0.333333,0.256245
35539,,0.000000,0.000000,0.074676,0.480000,0.300000,0.688578,0.000000,0.000000,0.000000,0.000000
35540,,0.000000,0.000000,0.070000,0.480000,0.300000,0.659443,0.640000,0.360849,0.083333,0.284318
35541,,0.000000,0.480000,0.070000,0.500000,0.300000,0.685624,0.370000,0.000000,0.000000,0.000000
35542,,0.000000,0.000000,0.070000,0.480000,0.300000,0.624241,0.000000,0.227670,0.083333,0.000000
35543,,0.000000,0.000000,0.085575,0.480000,0.300000,0.608724,0.000000,0.360849,0.250000,0.403640
35544,,0.000000,0.000000,0.070000,0.480000,0.300000,0.602000,0.000000,0.000000,0.000000,0.000000
35545,,0.000000,0.000000,0.070000,0.480000,0.300000,0.656228,0.370000,0.000000,0.000000,0.000000
35546,,0.000000,0.000000,0.070000,0.480000,0.300000,0.626440,0.290000,0.000000,0.000000,0.000000
35547,,0.000000,0.000000,0.087519,0.480000,0.300000,0.600916,0.000000,0.227670,0.166667,0.284318
35548,,0.000000,0.000000,0.070000,0.480000,0.300000,0.530385,0.000000,0.000000,0.000000,0.000000
35549,,0.000000,0.000000,0.117954,0.480000,0.300000,0.652999,0.290000,0.227670,0.083333,0.000000
35550,,0.000000,0.000000,0.070000,0.480000,0.300000,0.582856,0.290000,0.227670,0.083333,0.000000
35551,,0.000000,0.000000,0.070000,0.480000,0.300000,0.615981,0.290000,0.227670,0.000000,0.140165
35552,,0.000000,0.000000,0.070000,0.480000,0.300000,0.623318,0.290000,0.000000,0.000000,0.000000
35553,,0.000000,0.000000,0.070000,0.480000,0.300000,0.650802,0.330000,0.000000,0.000000,0.000000
35554,,0.000000,0.000000,0.070000,0.480000,0.300000,0.572634,0.000000,0.000000,0.000000,0.000000
35555,,0.000000,0.000000,0.070000,0.480000,0.300000,0.558669,0.000000,0.000000,0.000000,0.000000
35556,,0.000000,0.000000,0.070000,0.480000,0.300000,0.569325,0.000000,0.000000,0.000000,0.000000
35557,,0.000000,0.000000,0.089312,0.480000,0.300000,0.594449,0.000000,0.000000,0.000000,0.000000
35558,,0.000000,0.000000,0.133823,0.480000,0.300000,0.607120,0.720000,0.360849,0.166667,0.140165
35559,,0.000000,0.000000,0.120067,0.520000,0.300000,0.604139,0.000000,0.227670,0.000000,0.000000
35560,,0.000000,0.000000,0.087017,0.480000,0.300000,0.675753,0.370000,0.000000,0.000000,0.000000
35561,,0.000000,0.000000,0.104686,0.480000,0.300000,0.601587,0.000000,0.000000,0.000000,0.000000
35562,,0.000000,0.000000,0.070000,0.480000,0.300000,0.635288,0.000000,0.000000,0.000000,0.000000
35563,,0.000000,0.000000,0.070000,0.480000,0.300000,0.674407,0.290000,0.000000,0.000000,0.000000
35564,,0.000000,0.000000,0.070000,0.480000,0.300000,0.483755,0.000000,0.000000,0.000000,0.000000
35565,,0.691284,0.000000,0.080605,0.480000,0.300000,0.634227,0.000000,0.227670,0.000000,0.140165
35566,rep12,0.000000,0.000000,0.070000,0.480000,0.300000,0.598195,0.000000,0.360849,0.000000,0.000000
35567,,0.000000,0.000000,0.079655,0.520000,0.300000,0.640457,0.000000,0.528634,0.333333,0.403640
35568,,0.000000,0.000000,0.070000,0.480000,0.300000,0.665803,0.370000,0.000000,0.083333,0.000000
35569,,0.000000,0.000000,0.070000,0.480000,0.300000,0.539763,0.000000,0.000000,0.000000,0.000000
35570,,0.000000,0.000000,0.070000,0.480000,0.300000,0.643021,0.290000,0.000000,0.000000,0.000000
35571,,0.000000,0.000000,0.070000,0.480000,0.300000,0.593702,0.290000,0.227670,0.083333,0.000000
35572,,0.000000,0.000000,0.070000,0.480000,0.300000,0.642584,0.410000,0.455340,0.250000,0.331538
35573,,0.000000,0.000000,0.081690,0.520000,0.300000,0.627767,0.370000,0.455340,0.250000,0.331538
35574,,0.000000,0.000000,0.081206,0.480000,0.300000,0.630572,0.000000,0.000000,0.000000,0.000000
35575,,0.000000,0.000000,0.070000,0.480000,0.300000,0.586556,0.000000,0.000000,0.000000,0.000000
35576,,0.000000,0.000000,0.070000,0.800000,0.300000,0.491081,0.000000,0.227670,0.166667,0.223984
35577,,0.000000,0.000000,0.070000,0.480000,0.300000,0.569698,0.000000,0.000000,0.000000,0.000000
35578,,0.000000,0.000000,0.070000,0.480000,0.300000,0.595256,0.000000,0.000000,0.000000,0.000000
35579,,0.000000,0.000000,0.070000,0.480000,0.300000,0.566469,0.000000,0.000000,0.083333,0.000000
35580,,0.000000,0.000000,0.070000,0.480000,0.300000,0.635122,0.000000,0.000000,0.000000,0.000000
35581,,0.000000,0.000000,0.070000,0.480000,0.300000,0.671255,0.000000,0.227670,0.166667,0.000000
35582,,0.000000,0.000000,0.080583,0.480000,0.300000,0.634368,0.290000,0.000000,0.083333,0.000000
35583,,0.000000,0.000000,0.070000,0.480000,0.300000,0.661431,0.290000,0.000000,0.083333,0.000000
35584,,0.000000,0.000000,0.166117,0.520000,0.300000,0.594756,0.000000,0.227670,0.166667,0.223984
35585,,0.000000,0.000000,0.420000,0.800000,0.300000,0.520092,0.000000,0.455340,0.000000,0.000000
35586,,0.000000,0.000000,0.070000,0.480000,0.300000,0.571954,0.000000,0.000000,0.000000,0.000000
35587,,0.000000,0.000000,0.070000,0.480000,0.300000,0.575866,0.000000,0.000000,0.000000,0.000000
35588,,0.000000,0.000000,0.420000,0.480000,0.300000,0.598001,0.000000,0.000000,0.000000,0.000000
35589,,0.000000,0.000000,0.120488,0.480000,0.300000,0.530676,0.000000,0.000000,0.000000,0.000000
35590,,0.000000,0.000000,0.070000,0.520000,0.300000,0.601249,0.000000,0.528634,0.333333,0.284318
35591,,0.000000,0.000000,0.420000,0.480000,0.300000,0.693229,0.000000,0.000000,0.000000,0.000000
35592,,0.000000,0.000000,0.070000,0.480000,0.300000,0.649137,0.000000,0.000000,0.083333,0.000000
35593,,0.000000,0.000000,0.070000,0.480000,0.300000,0.616792,0.000000,0.000000,0.000000,0.000000
35594,,0.000000,0.000000,0.070000,0.480000,0.300000,0.581551,0.000000,0.000000,0.000000,0.000000
35595,,0.000000,0.000000,0.070000,0.480000,0.300000,0.654967,0.000000,0.000000,0.000000,0.000000
35596,,0.000000,0.000000,0.077658,0.480000,0.300000,0.655837,0.000000,0.360849,0.083333,0.223984
35597,,0.000000,0.000000,0.079575,0.480000,0.300000,0.641010,0.000000,0.000000,0.000000,0.000000
35598,,0.000000,0.000000,0.101759,0.480000,0.300000,0.561438,0.000000,0.000000,0.000000,0.000000
35599,,0.000000,0.000000,0.070000,0.480000,0.300000,0.650923,0.000000,0.000000,0.083333,0.000000
35600,,0.000000,0.000000,0.138556,0.520000,0.300000,0.510375,0.000000,0.360849,0.166667,0.140165
35601,,0.000000,0.000000,0.070000,0.480000,0.300000,0.638096,0.000000,0.227670,0.083333,0.000000
35602,,0.000000,0.000000,0.099042,0.480000,0.300000,0.567375,0.000000,0.000000,0.000000,0.000000
35603,,0.000000,0.000000,0.086646,0.480000,0.300000,0.604308,0.000000,0.000000,0.000000,0.000000
35604,,0.000000,0.000000,0.070000,0.480000,0.300000,0.556039,0.000000,0.000000,0.000000,0.000000
35605,,0.000000,0.000000,0.070000,0.480000,0.300000,0.590697,0.000000,0.000000,0.000000,0.000000
35606,,0.000000,0.000000,0.130459,0.480000,0.300000,0.518715,0.000000,0.000000,0.000000,0.000000
35607,,0.000000,0.000000,0.075041,0.480000,0.300000,0.683588,0.000000,0.227670,0.083333,0.140165
35608,,0.000000,0.000000,0.079945,0.520000,0.300000,0.638493,0.290000,0.528634,0.333333,0.611119
35609,,0.000000,0.000000,0.070000,0.480000,0.300000,0.627065,0.410000,0.455340,0.166667,0.331538
35610,,0.000000,0.000000,0.070000,0.480000,0.300000,0.644036,0.000000,0.360849,0.083333,0.140165
35611,,0.000000,0.000000,0.070000,0.480000,0.300000,0.549762,0.000000,0.360849,0.166667,0.331538
35612,,0.000000,0.000000,0.070000,0.480000,0.300000,0.525256,0.000000,0.000000,0.000000,0.140165
35613,,0.000000,0.000000,0.070000,0.480000,0.300000,0.566365,0.000000,0.000000,0.000000,0.140165
35614,,0.000000,0.000000,0.075271,0.480000,0.300000,0.680617,0.000000,0.000000,0.000000,0.140165
35615,,0.000000,0.000000,0.070000,0.480000,0.300000,0.628318,0.000000,0.000000,0.000000,0.140165
35616,,0.000000,0.000000,0.070000,0.520000,0.300000,0.541113,0.000000,0.227670,0.083333,0.223984
35617,,0.000000,0.000000,0.070000,0.480000,0.300000,0.564082,0.000000,0.000000,0.000000,0.140165
35618,,0.000000,0.000000,0.070000,0.480000,0.300000,0.616062,0.480000,0.227670,0.083333,0.223984
35619,,0.000000,0.000000,0.070000,0.480000,0.300000,0.643414,0.000000,0.000000,0.000000,0.140165
35620,,0.000000,0.000000,0.070000,0.480000,0.300000,0.587993,0.290000,0.000000,0.000000,0.140165
35621,,0.000000,0.000000,0.420000,0.480000,0.300000,0.601117,0.000000,0.000000,0.000000,0.000000
35622,,0.000000,0.000000,0.420000,0.480000,0.300000,0.572253,0.000000,0.000000,0.000000,0.000000
35623,,0.000000,0.000000,0.234294,0.760000,0.300000,0.525280,0.000000,0.842480,0.416667,0.511743
35624,,0.000000,0.000000,0.070000,0.480000,0.300000,0.696479,0.000000,0.000000,0.000000,0.000000
35625,,0.000000,0.000000,0.082913,0.480000,0.300000,0.667162,0.000000,0.000000,0.000000,0.000000
35626,,0.000000,0.000000,0.070000,0.480000,0.300000,0.644568,0.480000,0.000000,0.000000,0.000000
35627,,0.000000,0.000000,0.070000,0.480000,0.300000,0.565047,0.000000,0.000000,0.000000,0.000000
35628,,0.000000,0.000000,0.070000,0.520000,0.300000,0.638875,0.000000,0.588519,0.333333,0.555173
35629,,0.000000,0.000000,0.135303,0.480000,0.300000,0.513601,0.000000,0.000000,0.000000,0.000000
35630,,0.000000,0.000000,0.070000,0.480000,0.300000,0.723801,0.000000,0.000000,0.000000,0.000000
35631,,0.000000,0.000000,0.091324,0.480000,0.300000,0.660780,0.000000,0.227670,0.083333,0.000000
35632,rep3,0.000000,0.000000,0.083097,0.480000,0.300000,0.620222,0.000000,0.227670,0.083333,0.000000
35633,,0.000000,0.000000,0.070000,0.480000,0.300000,0.659096,0.000000,0.000000,0.000000,0.000000
35634,,0.000000,0.000000,0.077741,0.480000,0.300000,0.655121,0.330000,0.000000,0.000000,0.000000
35635,,0.000000,0.000000,0.081467,0.480000,0.300000,0.629042,0.000000,0.000000,0.000000,0.000000
35636,,0.000000,0.000000,0.070000,0.480000,0.300000,0.549122,0.000000,0.000000,0.000000,0.000000
35637,,0.000000,0.000000,0.070000,0.520000,0.300000,0.610552,0.000000,0.227670,0.166667,0.223984
35638,,0.000000,0.000000,0.070000,0.480000,0.300000,0.636465,0.000000,0.000000,0.000000,0.000000
35639,,0.000000,0.000000,0.080911,0.480000,0.300000,0.632338,0.000000,0.000000,0.000000,0.000000
35640,,0.000000,0.000000,0.070000,0.480000,0.300000,0.720764,0.000000,0.000000,0.000000,0.000000
35641,,0.000000,0.000000,0.072820,0.480000,0.300000,0.722139,0.000000,0.000000,0.000000,0.000000
35642,,0.000000,0.000000,0.081531,0.480000,0.300000,0.720669,0.560000,0.227670,0.000000,0.140165
35643,,0.000000,0.000000,0.086562,0.480000,0.300000,0.696642,0.290000,0.000000,0.000000,0.000000
35644,,0.000000,0.000000,0.073747,0.480000,0.300000,0.703270,0.000000,0.000000,0.000000,0.000000
35645,,0.000000,0.000000,0.070000,0.480000,0.300000,0.581311,0.000000,0.360849,0.083333,0.284318
35646,,0.000000,0.000000,0.070000,0.480000,0.300000,0.522054,0.000000,0.000000,0.000000,0.000000
35647,,0.000000,0.000000,0.070000,0.480000,0.300000,0.565459,0.000000,0.000000,0.000000,0.000000
35648,,0.000000,0.000000,0.070000,0.480000,0.300000,0.563472,0.000000,0.227670,0.083333,0.140165
35649,Col(SD853),0.000000,0.000000,0.420000,0.480000,0.300000,0.579720,0.000000,0.360849,0.083333,0.284318
35650,,0.000000,0.000000,0.070000,0.480000,0.300000,0.479548,0.000000,0.000000,0.000000,0.000000
35651,,0.000000,0.000000,0.070000,0.480000,0.300000,0.594210,0.000000,0.227670,0.083333,0.000000
35652,,0.000000,0.000000,0.070000,0.480000,0.300000,0.489895,0.000000,0.000000,0.000000,0.000000
